SRR4422395	SRR4422395
SRR4422402	SRR4422402
SRR4422411	SRR4422411
SRR4422412	SRR4422412
SRR4422413	SRR4422413
SRR4422414	SRR4422414
SRR4422432	SRR4422432
SRR4422433	SRR4422433
SRR4422435	SRR4422435
SRR4422436	SRR4422436
SRR4422445	SRR4422445
SRR4422516	SRR4422516
SRR4422517	SRR4422517
SRR4422532	SRR4422532
SRR4422571	SRR4422571
SRR4422587	SRR4422587
SRR4422588	SRR4422588
SRR4422592	SRR4422592
SRR4422603	SRR4422603
SRR4422606	SRR4422606
SRR4422607	SRR4422607
SRR4422609	SRR4422609
SRR4422610	SRR4422610
SRR4422613	SRR4422613
SRR4422614	SRR4422614
SRR4422625	SRR4422625
SRR4422644	SRR4422644
SRR4422645	SRR4422645
SRR4422656	SRR4422656
SRR4422666	SRR4422666
SRR4422692	SRR4422692
SRR5048101	SRR5048101
SRR5048102	SRR5048102
SRR5048103	SRR5048103
SRR5048104	SRR5048104
SRR5048105	SRR5048105
SRR5048106	SRR5048106
SRR5048133	SRR5048133
SRR5048134	SRR5048134
SRR5048175	SRR5048175
SRR5048176	SRR5048176
SRR5048183	SRR5048183
SRR5048184	SRR5048184
SRR5048185	SRR5048185
SRR5048186	SRR5048186
SRR5048187	SRR5048187
SRR5048188	SRR5048188
SRR5048189	SRR5048189
SRR5210377	SRR5210377
SRR5210379	SRR5210379
SRR5210384	SRR5210384
SRR5210385	SRR5210385
SRR5210392	SRR5210392
SRR5210393	SRR5210393
SRR5210414	SRR5210414
